"all_genes"	"mean_bet_in"	"mean_bet_out"	"ratio_bet"	"mean_deg_in"	"mean_deg_out"	"ratio_deg"	"pvalue_ratio"	"pvalue_degree"
"HAT1"	0.000216650743845123	6.91083306834091e-05	3.13494395976106	0.0111603950184143	0.00717190331150022	1.55612736726645	0	0
"HDAC5"	0.00183834717622378	0.00115036960090137	1.59804916157672	0.0223979348487464	0.0191001774884252	1.17265584900034	0	0
"HDAC7"	0.00270968943828513	0.00120765399871891	2.24376306554658	0.0237578788451848	0.0171028311616508	1.38911965046211	0.026	0
"HES1"	0.00116296552924929	0.000437145376363432	2.66036333021267	0.0116523805073207	0.00841985583153084	1.38391686751745	0	0
"HEY1"	0.000794057934356977	0.000311328768776533	2.55054467814679	0.00905440839069158	0.00490286675954199	1.84675799583373	0.014	0
"HIC1"	0.00645368373129146	0.00331301609334403	1.94797838267588	0.0109390192986015	0.00854123453440816	1.28073046753767	0	0.006
"HIF1AN"	0.00109173578759816	0.000267738398095153	4.07762127272519	0.0148844496670584	0.0093755625373655	1.58757937006315	0	0
"HIPK3"	0.00151779956536646	0.000618725902293777	2.45310493667645	0.0121698914591352	0.00718892901470187	1.69286571535856	0	0
"HIRA"	0.00511029826666293	0.00137809106287782	3.7082442549125	0.0234375	0.0110993054253996	2.11161861951881	0.029	0
"HMGB2"	0.0103754603155083	0.00455833614480599	2.27615076771612	0.0341171507238654	0.00949272146262173	3.59403263418231	0.034	0
"HSPA4L"	0.0012752247856434	0.000490937298285148	2.597530866157	0.012389746764562	0.00715765389606269	1.73097874589569	0.003	0
"HSPB1"	0.00227836755939909	0.00122038287397677	1.86692849267438	0.0113322896247887	0.0101483109295535	1.11666756206566	0.001	0.03
"HTT"	0.00821735460034314	0.00200592338024785	4.09654460447428	0.014546581198302	0.00724386390230693	2.00812458578486	0	0
"HUWE1"	0.00131488399886879	0.00087583021853758	1.50130010479008	0.015062028450387	0.011502757785465	1.30942759391313	0	0
"IKBKB"	0.00201057994513736	0.00115713948996749	1.73754328027804	0.0167670391241979	0.0154183129577065	1.08747559932083	0	0.001
"IKBKE"	0.000594610331572926	0.000295296070458567	2.01360732856876	0.0121657740115014	0.00925878219540776	1.31397129284837	0	0.001
"INTS3"	0.00259949390889757	0.000655722392876244	3.96432078138313	0.0125536813791397	0.00604307454444969	2.0773666263425	0	0
"ISG15"	0.00125986993738682	0.000626983417175565	2.00941508638663	0.0156997848965457	0.0112796537892815	1.39186762198893	0	0
"ITCH"	0.0108905585604406	0.00472064686798169	2.30700555771434	0.00972996755658042	0.00726360776028318	1.33955024523531	0	0
"KAT6A"	0.00267471089561769	0.00178853453104538	1.49547624001106	0.0149268510037874	0.00919106856274581	1.62406045628802	0.001	0
"KDM5B"	0.00297686740381305	0.0018123462086707	1.64254897302237	0.019947444817789	0.0136972259596163	1.45631275096143	0	0
"KDM5C"	0.000817278200879288	0.000506023069675935	1.6151006739726	0.0167538222744228	0.013339493282119	1.25595642353826	0	0
"KHDRBS1"	0.000470582938432319	0.000120852194239013	3.89387169505284	0.012808892346128	0.00733642413521093	1.74593127524513	0	0
"KIF2C"	0.00529827247656804	0.000629704487374079	8.41390300180691	0.0129615871034635	0.00655379261087122	1.97772310981634	0	0
"KPNA2"	0.00264413144908448	0.00155160528019099	1.70412635406798	0.0124658510856703	0.0105188472778857	1.18509668943268	0	0
"KPNA3"	0.00176573241965187	0.00105048144818577	1.68087920324663	0.0141627817450077	0.012199646544443	1.16091738341869	0.004	0.001
"KPNA4"	0.000663483776905643	0.00027338371326563	2.42693234714014	0.0117630962174603	0.0071021920823736	1.65626275395371	0	0
"L3MBTL2"	8.79329213649147e-05	3.52657670737083e-05	2.49343566470929	0.0105916606896842	0.00671581299838932	1.57712263462732	0	0
"LCOR"	0.00112956217944464	0.000645680531037802	1.7494134098005	0.0122570031301231	0.00866973127387199	1.4137696709311	0	0
"LEF1"	0.000870157648166897	0.000451405949628726	1.92766100863887	0.00961538461538462	0.00734745424942916	1.3086688652919	0.02	0.031
"LMNA"	0.000328324875286747	0.00016745338007213	1.96069422513491	0.0111731843575419	0.00588328041188282	1.89914190304014	0	0
"LRIF1"	0.00135651534654638	0.000635963637101536	2.13300771837966	0.014321070722685	0.00941940232447873	1.52037998052892	0.007	0
"MAD2L1BP"	0.00233281011203982	0.00106803676981152	2.18420393190348	0.0109649650031547	0.00688621766521109	1.59230589798945	0	0
"MAD2L2"	0.0010202858087274	0.000380290568238937	2.68291115778173	0.0139331696554253	0.00993060826598156	1.4030529935568	0	0
"MAFF"	0.00681450878229187	0.00229832031737299	2.96499523185739	0.0191102001446829	0.0119776449750129	1.5954889449929	0.001	0.019
"MAFG"	0.00136774840694429	0.000537554843120578	2.54438858555218	0.0137497637497637	0.00879926367534145	1.56260390153955	0.001	0.001
"MAGED1"	0.000519171012763212	0.000174231297926546	2.97978043521257	0.0111111111111111	0.005915644787933	1.8782586699215	0.028	0.005
"MAGOHB"	0.000216650743845123	6.91083306834091e-05	3.13494395976106	0.0111603950184143	0.00717190331150022	1.55612736726645	0	0
"MAP2K1"	0.000351576492198016	0.000119349375593964	2.94577571477296	0.00744739756367663	0.00554361301207545	1.3434194536044	0	0.005
"MAPK10"	0.000587192765945072	0.00024486560369356	2.39802061656615	0.0113641163724159	0.00866373492901945	1.31168791122077	0	0
"MAPKAPK2"	0.00114751947282417	0.000440703218999695	2.60383728403166	0.0136964628651605	0.00985849882101564	1.38930511772882	0	0
"MBD1"	0.000984752137182092	0.000562028137614508	1.7521402778192	0.011162992458486	0.00905960229298707	1.23217246160211	0.002	0.006
"MBD2"	0.0101638732905368	0.00441213339381702	2.30361876746066	0.0115506514563996	0.00639205691586578	1.80703200995123	0	0
"MCM7"	0.00535666985439488	0.00250772430963243	2.13606808125573	0.0133200550445923	0.0104482749309791	1.27485686705068	0	0
"MDM4"	0.000282173776435108	0.000134191002667648	2.10277716706514	0.0120547861254209	0.00834968338524979	1.44374170483115	0	0
"MED12"	0.0016015818191523	0.00115179900274518	1.39050460656339	0.0140844780320816	0.0131049490562052	1.07474496632344	0.025	0.048
"MED13"	0.000383184822483679	8.49828153315042e-05	4.50896832481881	0.00900900900900901	0.00618894087001733	1.45566247896367	0	0.009
"MED15"	0.000489596658938864	0.000131236605162409	3.73064099252624	0.0136035956542603	0.00762028061267943	1.7851830327121	0	0
"MED17"	0.00100228588850432	0.000268191553162905	3.73720155121929	0.0172413793103448	0.0071799538128473	2.40132175773809	0.046	0
"MED6"	0.000448596339456024	0.000123299527446508	3.63826487210702	0.0139618189943307	0.00824344869206067	1.69368664934829	0	0
"MEF2C"	0.00393863299145308	0.00172267449144465	2.28634777551626	0.0184015514650753	0.0117463158255191	1.56658068269351	0	0
"MEF2D"	0.00107414073159066	0.000321778875071841	3.33813315541876	0.0178468167799497	0.0101041597094122	1.76628411398971	0	0
"MFAP1"	0.000201237610581061	7.85636212203983e-05	2.56146047566367	0.00994261986668734	0.00520381640717293	1.91064001661981	0	0
"MLLT6"	0.00322403313469247	0.000491232843136368	6.56314653985272	0.0152500540879687	0.00705381576319967	2.16195809472788	0	0
"MNT"	0.0153940258035269	0.00166895437900072	9.223754703675	0.015625	0.00751337528992355	2.07962458909183	0	0
"MORF4L1"	0.00122024932242933	0.000542536280205199	2.24915709225531	0.0100027677465417	0.00722579763233662	1.38431329736909	0.013	0
"MORF4L2"	0.000752772705540007	0.000309644988144259	2.43108312539295	0.0142691171247232	0.00817165832646096	1.74617153026551	0.001	0
"MRPL10"	0.000216650743845123	6.91083306834091e-05	3.13494395976106	0.0111603950184143	0.00717190331150022	1.55612736726645	0	0
"MTA1"	0.000650345138457788	0.000271199106276296	2.39803569925935	0.0114826402111539	0.00814396817032819	1.40995642062918	0	0
"MTOR"	0.000141146570132892	8.6735727259179e-05	1.62731753791751	0.0117066852810564	0.00719943924699945	1.62605515227251	0.012	0
"MUC1"	0.000196224431926224	0.000100235343694866	1.95763714367624	0.0140845070422535	0.0074018927906397	1.90282505308163	0.002	0
"MYD88"	0.000909967160426335	0.000345286935788134	2.63539412039813	0.0169046495043604	0.0130554808548218	1.29483162606891	0.001	0.006
"NAA10"	0.00246944898487155	0.000852032196706565	2.89830477582529	0.00919146423273514	0.00572876898922595	1.60443967107444	0	0
"NACC1"	0.00217987694026269	0.00131552447122977	1.65704020558805	0.0123553098695694	0.0105440395335207	1.17178144394191	0	0
"NBN"	0.00113428049329103	0.000191938085085522	5.90961659738154	0.0116959064327485	0.00767522733071388	1.52385146768814	0	0.006
"NCL"	0.000299790661908177	0.000125742997483511	2.38415393228946	0.00750946097120427	0.00536956950276397	1.39852197971156	0.002	0.004
"NCOA4"	0.00024767641346338	6.06821444928744e-05	4.08153692545364	0.0105820105820106	0.00671565301375557	1.57572324840721	0	0
"NEDD9"	0.000439556604106956	0.00022639008987314	1.94158942360624	0.0110808792086331	0.00742978510724745	1.49141314973217	0.001	0
"NEK6"	0.000522762106477206	0.00027820046957764	1.87908419878247	0.0127677170941987	0.00856565091849365	1.49057172837065	0	0
"NFIA"	0.00236386382939438	0.0013907547757366	1.69969851668666	0.0117596536294176	0.0104128191311136	1.12934388673666	0	0.002
"NFKB1"	0.00382280362778126	0.00240061322820525	1.59242796085035	0.025160628709875	0.0215185630556924	1.1692522704586	0	0
"NFKBIA"	0.000791423217576865	0.00043421809900402	1.82263986552421	0.0147595513432293	0.0109423343267777	1.348848509144	0	0
"NFKBIB"	0.000674204775939925	0.000428764757119169	1.5724351517831	0.0172985893523708	0.0149342982373628	1.15831283649425	0	0
"NFYA"	0.00105256017173506	0.000574814246106494	1.8311309764234	0.0163222708268726	0.0136657591158689	1.19439181449634	0	0
"NFYC"	0.00134167502267314	0.000777324251928138	1.72601719211146	0.0165654322686009	0.012720082933072	1.30230536669938	0	0
"NIN"	0.00128750331572613	0.000570743682592068	2.25583454534065	0.0103905892487012	0.0070318166329365	1.47765361230161	0	0.006
"NMI"	0.00168818898124916	0.000557519841946661	3.02803389984221	0.0121951219512195	0.00582296162426716	2.09431604364288	0	0
"NOL9"	0.000216650743845123	6.91083306834091e-05	3.13494395976106	0.0111603950184143	0.00717190331150022	1.55612736726645	0	0
"NONO"	0.0010625536297766	0.000763863495794371	1.39102553745105	0.00952408802882223	0.00827118412133862	1.15147817883189	0.007	0.024
"NPM1"	0.00659415065238084	0.00485308856426532	1.35875341343149	0.0312696260955288	0.0287251182698939	1.08858128282458	0	0
"NR2C2AP"	0.00132285885727964	0.000825542630724734	1.60241132080401	0.013507272351958	0.0105223781015598	1.28367106956134	0.013	0
"NR2F2"	0.000959793114919572	0.000478488187487659	2.00588674917775	0.0125910513387738	0.00780617643167615	1.61296012830064	0.011	0
"NR2F6"	0.00158959959143219	0.00072817584611888	2.18298862823401	0.0107993864208297	0.0084993712344722	1.27061003960257	0.003	0.006
"NR4A1"	0.000141146570132892	8.68994248005746e-05	1.62425206446198	0.0117066852810564	0.00714973468133352	1.63735939903058	0.015	0
"NRF1"	0.00440056090079475	0.00089960269725453	4.89167152813646	0.0116126786147361	0.00652996773572812	1.77836692074271	0.004	0
"NRIP1"	0.00122861413108423	0.000564129754827407	2.17789279960976	0.012923118045707	0.0112366274003272	1.15008868633756	0	0.026
"NSD1"	0.000400794543395924	0.000142514315461402	2.81231076399812	0.0121951219512195	0.00787904328144514	1.54779222750795	0	0
"NUP205"	0.016260162601626	0.00457709660578821	3.5525058791775	0.016260162601626	0.005092652068851	3.19286736690312	0.001	0.001
"NUP62"	0.0103732069499628	0.00524410905060682	1.97806850503279	0.0182292328937676	0.0127308415990584	1.43189535050973	0	0
"OGT"	0.00220308099396326	0.000941441867019733	2.34011368215164	0.0138235760207968	0.00884392007507516	1.56305980871037	0	0
"ORC4"	0.00133174956096899	0.000501785173947619	2.65402333530885	0.0129006835160529	0.00726015769975863	1.77691505468012	0	0
"OTUB1"	0.00408258481825863	0.00213585577012396	1.91145154807044	0.0123791017523697	0.00842883757054601	1.46866061289728	0	0
"PAK1"	0.00579691689019935	0.00264308900947856	2.19323559267608	0.0122350654677262	0.00808890313260831	1.51257411136545	0.001	0.001
"PBX2"	0.00998730189388967	0.00780598582677393	1.2794414588397	0.0104802772065103	0.00818557433966182	1.28033498587018	0.036	0.001
"PCBP1"	0.00275447140486991	0.00143011679583306	1.92604646899863	0.0102026971042792	0.00714230348132386	1.42848832046382	0	0
"PCGF6"	8.79329213649147e-05	3.52657670737083e-05	2.49343566470929	0.0105916606896842	0.00671581299838932	1.57712263462732	0	0
